trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2016	http://dx.doi.org/10.5540/03.2016.004.01.0020	Estudo de Vibrações Mecânicas em Microtúbulos Celulares	DINCON 2015 &#45; Conferência Brasileira de Dinâmica	BRITO, RUAN YVIS ; FABRINO, DANIELA LEITE ; OLIVEIRA, ADÉLCIO		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2016		Reservatório de Fase via Matriz Estócastica	XIX Encontro Nacional de Modelagem Computacional e o VII Encontro de Ciência e Tecnologia de Materiais	Paola Brito de Paula ; OLIVEIRA, ADÉLCIO ; REIS, M.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2016		MODELAGEM DE TEMPO DISCRETO COMO ESTIMADOR DA EFICIÊNCIA DOS MECANISMOS DE TRANSPOSIÇÃO DE PEIXES	XIX Encontro Nacional de Modelagem Computacional ? XIX ENMC e do VII Encontro de Ci?encia e Tecnologia de Materiais ? VII	OLIVEIRA, ADÉLCIO; FALCAO, R. C. ; SILVA, L. G. M.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2016		PROPRIEDADES TERMODINÂMICAS DO OSCILADOR QUÁRTICO	XIX Encontro Nacional de Modelagem Computacional ? XIX ENMC e do VII Encontro de Ci?encia e Tecnologia de Materiais ? VII	PEREIRA, T. C. P. ; PAULA, J. O. R. ; OLIVEIRA, ADÉLCIO		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2016		LIMITE CLÁSSICO NAS RELAÇÕES DE FLUTUAÇÃO DO TRABALHO E DA ENERGIA LIVRE	XIX Encontro Nacional de Modelagem Computacional ? XIX ENMC e do VII Encontro de Ci?encia e Tecnologia de Materiais ? VII	PAULA, J. O. R. ; OLIVEIRA, ADÉLCIO ; FALCAO, R. C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2014		ESTUDO DA DUFUSÃO APLICADA À ELETRODIÁ LISE: MODELO TRIDIMENSIONAL EM COORDENADAS CILÍNDRICAS	XVII Encontro de Modelagem Computacional	Igor Pereira Vieira ; Oliveira, Adélcio C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2014		ESTUDO ANALÍTICO DOS MODOS VIBRACIONAIS TRANSVERSAIS DE VIGAS COM SEÇÃO VARIÁVEL: UM MODELO SIMPLIFICADO DE ASA DE AERONAVE	XVII Encontro de Modelagem Computacional	Lilian Ribeiro ; Oliveira, Adélcio C. ; ALMEIDA, A. C. L.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2014		MODELO DE VIGA CAPACITIVA DE SEÇÃO CONSTANTE	XVII Encontro de Modelagem Computacional	GONZAGA, M. N. ; Oliveira, Adélcio C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2014		CHARACTERIZATION OF A THREE-SPECIES FOOD CHAIN MODEL IN PARAMETER SPACE	XVII Encontro de Modelagem Computacional	SOUZA, S. L. T. ; ALMEIDA, A. C. L. ; OLIVEIRA, Adélcio Carlos de		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2013	http://dx.doi.org/10.13140/2.1.2197.0882	QUANTUM NOISE AND ITS IMPORTANCE TO THE QUANTUM CLASSICAL TRANSITION PROBLEM: ENERGY MEASUREMENT ASPECTS	XVI Encontro de Modelagem Computacional	OLIVEIRA, Adélcio Carlos de; Zolacir T. O. jr ; Nestor Santos Correia		
