trabalhoCompletoEmCongresso	Luciano Fraga	2014	http://dx.doi.org/10.1117/12.2056647	Developing a new technology in the construction of fiber lenslet IFUs	SPIE Astronomical Telescopes + Instrumentation	DE OLIVEIRA, ANTONIO CESAR ; FRAGA, LUCIANO ; DE OLIVEIRA, LIGIA SOUZA ; CASTILHO, BRUNO ; GNEIDING, CLEMENS ; VERDUCCI JUNIOR, ORLANDO		
resumoExpandidoEmCongresso	Luciano Fraga	2019	Acquisition Control System of the SPARC4 Astronomical Instrument	Frontiers in Optics, 2019, Washington. Frontiers in Optics + Laser Science APS/DLS	BERNARDES, DENIS V. ; MARTIOLI, EDER ; FRAGA, LUCIANO ; SPADOTI, DANILO H.		
artigoEmPeriodico	Wagner José Corradi Barbosa	2023		http://dx.doi.org/10.1093/mnras/stad1038	Enlightening the dynamical evolution of Galactic open clusters: an approach using Gaia DR3 and analytical descriptions	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	ANGELO, M S ; SANTOS JR., J F C ; MAIA, F F S ; CORRADI, W J B	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2022		http://dx.doi.org/10.1093/mnras/stab3807	Investigating Galactic binary cluster candidates with EDR3	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	ANGELO, M S ; SANTOS, J F C ; MAIA, F F S ; CORRADI, W J B	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2021		http://dx.doi.org/10.1093/mnras/staa3192	Characterizing dynamical states of Galactic open clusters with Gaia DR2	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	ANGELO, M S ; CORRADI, W J B ; SANTOS, J F C ; MAIA, F F S ; FERREIRA, F A	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2021		http://dx.doi.org/10.1093/mnrasl/slab011	New star clusters discovered towards the Galactic bulge direction using Gaia DR2. Royal Astronomical Society. Monthly Notices	Letters (Print)	FERREIRA, F A ; CORRADI, W J B ; MAIA, F F S ; ANGELO, M S ; SANTOS, J F C	Qualis nao identificado	LETTERS
artigoEmPeriodico	Wagner José Corradi Barbosa	2021		http://dx.doi.org/10.1093/mnras/stab2836	NGC-6124: a young open cluster with anomalous- and fast-rotating giant stars	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	HOLANDA, N ; DRAKE, N A ; CORRADI, W J B ; FERREIRA, F A ; MAIA, F ; MAGRINI, L ; DA SILVA, J R P ; PEREIRA, C B	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2020		http://dx.doi.org/10.1093/mnras/staa517	Characterizing low-contrast Galactic open clusters with Gaia Data Release 2	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	ANGELO, M S ; CORRADI, W J B ; SANTOS, J F C	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2020		http://dx.doi.org/10.1093/mnras/staa1684	Discovery and astrophysical properties of Galactic open clusters in dense stellar fields using Gaia DR2	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	FERREIRA, F A ; SANTOS, J F C ; CORRADI, W J B ; ANGELO, M S ; MAIA, F F S	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2020			A DISCIPLINA ATENÇÃO PRIMÁRIA À SAÚDE DA MULHER DO CURSO DE MEDICINA DA UFMG MEDIADA POR TECNOLOGIA	REVISTA EMREDE - REVISTA DE EDUCAÇÃO À DISTÂNCIA	TEIXEIRA, P. G. ; LAGE, E. M. ; CORREA JUNIOR, M. D. ; OLIVEIRA, C. L. ; BARBOSA CORRADI, WAGNER JOSÉ	Qualis nao identificado	REVISTA EMREDE - REVISTA DE EDUCAÇÃO À DISTÂNCIA
artigoEmPeriodico	Wagner José Corradi Barbosa	2020			Extensão Universitária na EaD: além das fronteiras físicas da universidade	REVISTA EMREDE - REVISTA DE EDUCAÇÃO À DISTÂNCIA	ALMEIDA, A. C. C. ; Corradi, Wagner ; MOREIRA, M. G.	Qualis nao identificado	REVISTA EMREDE - REVISTA DE EDUCAÇÃO À DISTÂNCIA
artigoEmPeriodico	Wagner José Corradi Barbosa	2019		http://dx.doi.org/10.1051/0004-6361/201832702	Investigating dynamical properties of evolved Galactic open clusters	ASTRONOMY & ASTROPHYSICS	ANGELO, M. S. ; SANTOS, J. F. C. ; Corradi, W. J. B. ; MAIA, F. F. S.	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2018		http://dx.doi.org/10.1093/mnras/sty3511	Three new Galactic star clusters discovered in the field of the open cluster NGC 5999 with Gaia DR2	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	FERREIRA, FILIPE A ; SANTOS, J F C ; CORRADI, W J B ; MAIA, F F S ; ANGELO, M S	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2017		http://dx.doi.org/10.1088/1674-4527/17/1/4	Investigation of Galactic open cluster remnants: the case of NGC 7193	Research in Astronomy and Astrophysics	ANGELO, MATEUS DE SOUZA ; COELHO DOS SANTOS, JOÃO FRANCISCO ; BARBOSA CORRADI, WAGNER JOSÉ ; DE SOUZA MAIA, FRANCISCO FERREIRA ; PIATTI, ANDRÉS EDUARDO	B1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2015		http://dx.doi.org/10.18264/eadf.v5i1.324	Aproxime-se: Programa de Extensão Universitária em EaD	EAD em Foco	PASCHOALINO, JUSSARA BUENO DE QUEIROZ ; BOAVENTURA JUNIOR, MARCIO ; MACHADO, MARCELA ROSA DE LIMA ; CORRADI, WAGNER J. B.	A2	
artigoEmPeriodico	Wagner José Corradi Barbosa	2011		http://dx.doi.org/10.1088/0004-637X/728/2/104	OPTICAL POLARIZATION MAPPING TOWARD THE INTERFACE BETWEEN THE LOCAL CAVITY AND LOOP I	The Astrophysical Journal	Santos, Fábio P. ; Corradi, Wagner ; Reis, Wilson	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2011		http://dx.doi.org/10.1088/0004-637X/734/1/8	INTERSTELLAR REDDENING IN THE LOCAL BUBBLE AND LOOP I REGION: INSIGHT FROM STRÖMGREN PHOTOMETRY ANALYSIS AND THREE-DIMENSIONAL MODELING	The Astrophysical Journal	Reis, Wilson ; Corradi, Wagner ; de Avillez, Miguel A. ; Santos, Fábio P.	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2011		http://dx.doi.org/10.1038/nature10550	Ortiz, J	L. Assafin, M. Jehin, E. Maury, A. Lellouch, E. Hutton, R. Gil Braga-Ribas, F. Colas, F. Hestroffer, D. Lecacheux, J. Roques, F. Santos-Sanz, P. Widemann, T. Morales, N. Duffard, R. Thirouin, A. Castro-Tirado, A. J. Jelínek, M. Kubánek, P. Sota, A. Sánchez-Ramírez, R. Andrei, A. H. Camargo, J. I. B. da Silva Neto, D. N. , et al.Gomes, A. Ramos Martins, R. Vieira Gillon, M. Manfroid, J. Tozzi, G. P. Harlingten, C. Saravia, S. Behrend, R. Mottola, S. Melendo, E. García Peris, V. Fabregat, J. Madiedo, J. M. Cuesta, L. Eibe, M. T. Corradi, W. J. B. ; A Pluto-like radius and a high albedo for the dwarf planet Eris from an occultation. Nature (London)	Sicardy, B	Qualis nao identificado	L. ASSAFIN, M. JEHIN, E. MAURY, A. LELLOUCH, E. HUTTON, R. GIL BRAGA-RIBAS, F. COLAS, F. HESTROFFER, D. LECACHEUX, J. ROQUES, F. SANTOS-SANZ, P. WIDEMANN, T. MORALES, N. DUFFARD, R. THIROUIN, A. CASTRO-TIRADO, A. J. JELÍNEK, M. KUBÁNEK, P. SOTA, A. SÁNCHEZ-RAMÍREZ, R. ANDREI, A. H. CAMARGO, J. I. B. DA SILVA NETO, D. N. , ET AL.GOMES, A. RAMOS MARTINS, R. VIEIRA GILLON, M. MANFROID, J. TOZZI, G. P. HARLINGTEN, C. SARAVIA, S. BEHREND, R. MOTTOLA, S. MELENDO, E. GARCÍA PERIS, V. FABREGAT, J. MADIEDO, J. M. CUESTA, L. EIBE, M. T. CORRADI, W. J. B. ; A PLUTO-LIKE RADIUS AND A HIGH ALBEDO FOR THE DWARF PLANET ERIS FROM AN OCCULTATION. NATURE
artigoEmPeriodico	Wagner José Corradi Barbosa	2010		http://dx.doi.org/10.1111/j.1365-2966.2010.17034.x	Characterization and photometric membership of the open cluster NGC?1981	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	Maia, F. F. S. ; Corradi, W. J. B. ; Santos Jr, J. F. C.	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2010		http://dx.doi.org/10.1007/s10509-009-0189-1	Leccia, S	Baglin, A. RUOPPO, A. BERNABEI, S. Zwintz, K. Cusano, F. Gandolfi, D. Guenter, E. W. Alencar, S. MARCONI, M. Monteiro, M. J. P. F. G. PALLA, F. Alcalá, J. M. Boehm, T. Catala, C. Chavero, C. Corradi, W. S. Degl¿Innocenti, S. Reza, R. Deluil, M. Favata, F. Fernandez, M. Gregorio-Hetem, J. Lepine, J. D. R. , et al.Pinheiro, F. J. G. Prada Moroni, P. G. QUAST, G. Torres, C. A. O. Weiss, W. ; CoRoT observations of the young open cluster Dolidze 25. Astrophysics and Space Science	RIPEPI, V	Qualis nao identificado	BAGLIN, A. RUOPPO, A. BERNABEI, S. ZWINTZ, K. CUSANO, F. GANDOLFI, D. GUENTER, E. W. ALENCAR, S. MARCONI, M. MONTEIRO, M. J. P. F. G. PALLA, F. ALCALÁ, J. M. BOEHM, T. CATALA, C. CHAVERO, C. CORRADI, W. S. DEGL¿INNOCENTI, S. REZA, R. DELUIL, M. FAVATA, F. FERNANDEZ, M. GREGORIO-HETEM, J. LEPINE, J. D. R. , ET AL.PINHEIRO, F. J. G. PRADA MORONI, P. G. QUAST, G. TORRES, C. A. O. WEISS, W. ; COROT OBSERVATIONS OF THE YOUNG OPEN CLUSTER DOLIDZE 25. ASTROPHYSICS AND SPACE SCIENCE
artigoEmPeriodico	Wagner José Corradi Barbosa	2008		http://dx.doi.org/10.1051/0004-6361:20077946	Mapping the interface between the Local and Loop I bubbles using Strömgren photometry. Astronomy & Astrophysics (Berlin	Print)	Reis, W. ; Corradi, W. J. B.	Qualis nao identificado	PRINT)
artigoEmPeriodico	Wagner José Corradi Barbosa	2006		http://dx.doi.org/10.1051/0004-6361:20065005	Stellar parameters and evidence of circumstellar activity for a sample of Herbig Ae/Be stars. Astronomy & Astrophysics (Berlin	Print)	GUIMARÃES, M.M. ; ALENCAR, S.H.P. ; CORRADI, W. J. B. ; VIEIRA, S.L.A.	Qualis nao identificado	PRINT)
artigoEmPeriodico	Wagner José Corradi Barbosa	2004		http://dx.doi.org/10.1111/j.1365-2966.2004.07219.x	Local Interstellar Medium Kinematics towards the Southerm Coalsack and Chamaeleon-Musca dark clouds	Monthly Notices of the Royal Astronomical Society (Print), Alemanha	Franco, G.A.P. ; Knude J.	Qualis nao identificado	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY , ALEMANHA
artigoEmPeriodico	Wagner José Corradi Barbosa	2003		http://dx.doi.org/10.1086/379553	Investigation of 131 Herbig Ae/Be Candidate Stars	The Astronomical Journal (New York), Estados Unidos	VIEIRA, S.L.A. ; CORRADI, W. J. B. ; ALENCAR, S.H.P. ; MENDES, L.T.S. ; TORRES, C. A. P. C. O. ; GUIMARÃES, M.M. ; QUAST, G. ; SILVA, L.	Qualis nao identificado	THE ASTRONOMICAL JOURNAL , ESTADOS UNIDOS
artigoEmPeriodico	Wagner José Corradi Barbosa	1997			Physical Association between the Southern Coalsack and the Chamaeleoon-Musca dark clouds. Astronomy & Astrophysics (Berlin	Print)	Corradi, W. J. B. ; Franco, G.A.P. ; Knude J.	Qualis nao identificado	PRINT)
artigoEmPeriodico	Wagner José Corradi Barbosa	1995			uvbybeta photometry of 1017 stars earlier than G0 in the Centaurus-Crux-Musca-Chamaeleon direction. Astronomy & Astrophysics. Supplement Series (Print) (Cessou em 2000. Foi absorvido pelo ISSN 0004-6361 Astronomy & Astrophysics (Berlin	Print)	Corradi, W. J. B. ; Franco, G.A.P.	Qualis nao identificado	PRINT)
artigoEmPeriodico	Wagner José Corradi Barbosa	1995			M	V. STERKEN, C. E. GROOT, M. STAHL, O. ANDERSEN, J. ANDERSEN, M. I. CALDWELL, J. A. R. CASEY, B. CLEMENT, R. C. CORRADI, W. J. B. CUYPERS, J. DEBEHOGNE, H. MARIA, J. M. G. SOERENSEN, H. J. VAZ, L. P. R. STEFL, S. LOPEZ, J. S. BEELE, D. GGENKAMP, I. M. M. G. GOECKING, K. JORISSEN, A. -. KOFF, S. KUSS, C. SCHOENMAKERS, A. P. VINK, J. , et al.WAELDE, E. ; A pulsating star inside Eta Carinae I - Light Variations, 1992--1994. Astronomy & Astrophysics (Berlin. Print)	GENDEREN, A	Qualis nao identificado	V. STERKEN, C. E. GROOT, M. STAHL, O. ANDERSEN, J. ANDERSEN, M. I. CALDWELL, J. A. R. CASEY, B. CLEMENT, R. C. CORRADI, W. J. B. CUYPERS, J. DEBEHOGNE, H. MARIA, J. M. G. SOERENSEN, H. J. VAZ, L. P. R. STEFL, S. LOPEZ, J. S. BEELE, D. GGENKAMP, I. M. M. G. GOECKING, K. JORISSEN, A. -. KOFF, S. KUSS, C. SCHOENMAKERS, A. P. VINK, J. , ET AL.WAELDE, E. ; A PULSATING STAR INSIDE ETA CARINAE I - LIGHT VARIATIONS, 1992--1994. ASTRONOMY & ASTROPHYSICS
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2022	http://dx.doi.org/10.1117/12.2630240	AIVAZYAN, V. ALISHOV, S. ALMUALLA, M. ANDRADE, 'C. ANTIER, SARAH BAI, J.-M. BARANSKY, A. BASA, S. BENDJOYA, P. BENKHALDOUN, Z. BERADZE, S. BEREZIN, D. BHARDWAJ, U. BLAZEK, M. BURKHONOV, O. BURNS, E. CAUDILL, S. CHRISTENSEN, N. Colas, F. COLEIRO, A. CORRADI, W. COUGHLIN, M. W. CULINO, T. DARSON, D. , et al.DATASHVILI, D. DE WASSEIGE, G. DIETRICH, T. DOLON, F. DORNIC, D. DUBOUIL, J. DUCOIN, J.-G. DUVERNE, P.-A. ESAMDIN, A. FOUAD, A. GUO, F. GODUNOVA, V. GOKULDASS, P. GUESSOUM, N. GURBANOV, E. HAINICH, R. HASANOV, E. HELLO, P. HUSSENOT-DESENONGES, T. INASARIDZE, R. ISKANDAR, A. ISHIDA, E.E.O. ISMAILOV, N. JEGOU DU LAZ, T. KANN, D.A. KAPANADZE, G. KARPOV, S. KIENDREBEOGO, R.W. KLOTZ, A. KOCHIASHVILI, NINO KAEOUACH, A. KNEIB, J.-P. KOU, W. KRUISWIJK, K. LOMBARDO, S. LAMOUREUX, M. LEROY, N. LE VAN SU, A. MAO, J. MASEK, M. MIDAVAINE, T. MOELLER, A. MORRIS, D. NATSVLISHVILI, R. NAVARETE, F. NISSANKE, S. NOONAN, K. NOYSENA, K. ORANGE, N.B. PELOTON, J. PILLOIX, M. PRADIER, T. PROUZA, 'M. RAAIJMAKERS, G. RAJABOV, Y. RIVET, J.-P. ROMANYUK, Y. ROUSSELOT, L. RUENGER, F. RUPCHANDANI, V. SADIBEKOVA, T. SASAKI, N. SIMON, A. SMITH, K. SOKOLIUK, O. SONG, X. TAKEY, A. TILLAYEV, Y. TOSTA E MELO, I. TURPIN, D. DE UGARTE POSTIGO, ANTONIO VARDOSANIDZE, M. WANG, X.F. VERNET, D. VIDADI, Z. ZHU, J. ZHU, Y. ; The GRANDMA network in preparation for the fourth gravitational-wave observing run	Observatory Operations: Strategies	AGAYEVA, S		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2017		POSSIBILIDADES DE INSERÇÃO DE RECURSOS DE ACESSIBILIDADE EM CURSOS EAD	XIV Congresso Brasileiro de Ensino Superior a Distância (ESUD 2017) e III Congresso Internacional de Educação Superior a Distância (CIESUD 2017)	DUTRA, C. G. F. S. ; ALMEIDA, A. C. C. ; DUARTE, M. M. T. A. S. ; MOREIRA, M. G. ; CORRADI, W. J. B.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2017		WEBINAR ? UMA FERRAMENTA PRÁTICO-PEDAGÓGICA	XIV Congresso Brasileiro de Ensino Superior a Distância (ESUD 2017) e III Congresso Internacional de Educação Superior a Distância (CIESUD 2017)	BELCHIOR, T. ; NUNES, L. B. ; CORRADI, W. J. B. ; MOREIRA, M. G.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2016		Perfil das Ações de Comunicação nos Núcleos de EaD das Instituições Públicas de Ensino Superior Brasileiras	II PromovEaD: Estratégias de Comunicação para a EaD em Diferentes Contextos	Corradi, Wagner J.B.; MOREIRA, M. G. ; ANTONIO, D. ; DUTRA, C. G. F. S. ; ALMEIDA, A. C. C. ; ALVES, J. P.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2016		Avaliação Institucional nos Cursos de Graduação a Distância: Experiências Desafios e Perspectivas	XIII Congresso Brasileiro de Ensino Superior a Distância e II Congresso Internacional de Educação Superior a Distância	GOMES, S. S. ; PEREIRA, C. M. ; CORRADI, W. J. B. ; MOREIRA, M. G. ; ALMEIDA, A. C. C.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2016		Gestão, Materiais Didáticos e Tecnologias na EaD: interlocuções com a formação de professores no CAED/UFMG	XIII Congresso Brasileiro de Ensino Superior a Distância e II Congresso Internacional de Educação Superior a Distância	ARRUDA, D. P. ; MOREIRA, M. G. ; BARROZO, V. L. S. ; Corradi, W. J. B.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2016		Apresentação e análise da primeira oferta do curso formação Técnico-Pedagógica de Professores, Gestores e Técnicos de Educação a Distância do Caed/UFMG	XIII Congresso Brasileiro de Ensino Superior a Distância e II Congresso Internacional de Educação Superior a Distância	VIVEIRO, G. A. ; ALMEIDA, A. C. C. ; DUTRA, C. G. F. S. ; DUARTE, M. M. T. A. S. ; CORRADI, W. J. B.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2015		A UAB como política pública: panorama da atuação no Estado de Minas Gerais a partir de uma investigação nos portais de transparência do governo federal	XII Congresso Brasileiro de Educação Superior a Distância e I Congresso Internacional de Educação Superior a Distância	PEREIRA, C. M. ; RODRIGUES, M. S. ; MIURA, V. Y. ; SANTOS, T. M. ; CORRADI, W. J. B. ; MOREIRA, M. A.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2014		Ciclo Básico de Física: Desafios e Soluções das Disciplinas Semipresenciais Básico de Física: Desafios e Soluções das Disciplinas Semipresenciais	SIED:EnPED - Simpósio Internacional de Educação a Distância e Encontro de Pesquisadores em Educação a Distância	Corradi, W. J. B.; CAMPOS, F. A. C. ; MOREIRA, P. R. ; FERREIRA, F. A. ; FERNANDES, S. F. ; PINHEIRO, C. B. ; ALENCAR, S. H. P. ; VIANNA, R. O.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2014		Disciplinas Semipresenciais do Ciclo Básico de Física: Desafios e Soluções	XI ESUD ? Congresso Brasileiro de Ensino Superior a Distância	Corradi, W. J. B.; CAMPOS, F. A. C. ; MOREIRA, P. R. ; FERREIRA, F. A. ; ALENCAR, S. H. P. ; FERNANDES, S. F. ; PINHEIRO, C. B. ; VIANNA, R. O.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2014		O PERCURSO DE UM PROGRAMA DE EXTENSÃO NA EAD: APROXIME-SE/UFMG	ESUD 2014 - XI Congresso Brasileiro de Educação Superior a Distância	PASCHOALINO, J. B. Q. ; BOAVENTURA JUNIOR, M. ; MACHADO, M. R. L. ; Corradi, W. J. B. ; FIDALGO, F. S. R. ; FAVACHO, A. M. P.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2014		A EAD NA CAPACITAÇÃO DOS SERVIDORES DO SISTEMA PENITENCIÁRIO BRASILEIRO	ESUD 2014 - XI Congresso Brasileiro de Educação Superior a Distância	VIVEIRO, G. A. ; COSTA, C. G. ; FIDALGO, F. S. R. ; SILVA, O. R. ; MOREIRA, P. R. ; CARVALHO, R. O. ; BARROZO, V. L. S. ; Corradi, W. J. B.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2012	http://dx.doi.org/10.1117/12.925674	ECHARPE: a fiber-fed echelle spectrograph for the Pico dos Dias Observatory	Groundbased and Airborne Instrumentation for Astronomy IV	DOMINICI, TANIA P. ; CASTILHO, BRUNO ; GNEIDING, CLEMENS D. ; DELABRE, BERNARD A. ; MACANHAN, VANESSA B. P. ; DE ARRUDA, MARCIO V. ; DE OLIVEIRA, ANTONIO C. ; MELENDEZ, JORGE ; VAZ, LUIZ P. R. ; CORRADI, WAGNER J. B. ; FRANCO, GABRIEL A. P. ; DO NASCIMENTO, JOSE D. ; QUAST, GERMANO R. ; PORTO DE MELLO, GUSTAVO F.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2011		Física em Libras: Identificando Dificuldades na Sinalização	13o. Seminário de Pesquisa e Extensão da UEMG	ROCHA, C. A. M. ; VIANNA, R. O. ; Corradi, W. J. B. ; FIDALGO, F. S. R.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2009		Caracterizacíon de cúmulos abiertos a través de correlaciones cruzadas con librerías de espectros	52 Reunión Anual de la Asociacíon Argentina de Astronómia	Maia, F. F. S. ; Santos Jr, J. F. C. ; Corradi, W.J.B. ; PIATTI, A. E.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	2007		PEG74 - ELABORAÇÃO DE UM LIVRO DIDÁTICO PARA O ENSINO A DISTÂNCIA DA DISCIPLINA DE FÍSICA BÁSICA OSCILAÇÕES, ONDAS E ÓPTICA	XI Semana da Graduação	CORRADI, W. J. B.; ALMEIDA, P. B. ; BALZUWEIT, Karla ; SIMOES, R.		
trabalhoCompletoEmCongresso	Wagner José Corradi Barbosa	1998		Physical Association between Southern Coalsack and Chamaeleon-Musca dark clouds	IAU Colloquium 166 - The Local Bubble and Beyond	Franco, G.A.P. ; Knude J.		
resumoExpandidoEmCongresso	Wagner José Corradi Barbosa	2022	Desenvolvimento e Implementação de um Experimento sobre Trânsito de Exoplanetas no Ensino de Física e Astronomia	XXII SUDESTE PEC: O PET é resistência, 2022, Ituiutaba. Anais do XXII Encontro entre os grupos do Programa de Educação Tutorial da região sudeste (SUDESTE PET): O Pet é resistência. Ituiutaba: Even3	SILVA, I. M. ; Agenor Pina ; CAETANO, T. C. ; Corradi, W. J. B.		
resumoExpandidoEmCongresso	Wagner José Corradi Barbosa	2021	Desenvolvimento e Implementação de um Experimento Didático sobre a Caracterização e Detecção de Exoplanetas no Ensino de Física	IV Simpósio de Iniciação Científica 2021, 2021, ITAJUBÁ. Anais do IV Simpósio de Iniciação Científica da Universidade Federal de Itajubá. Itajubá: Diretoria de Pesquisa - DP/UNIFEI	SILVA, I. M. ; CAETANO, T. C. ; Corradi, W. J. B. ; Agenor Pina		
resumoExpandidoEmCongresso	Wagner José Corradi Barbosa	2015	Conhecendo as Ações de Educação a Distância da UFMG	Universidade, EaD e Software Livre UEADSL 2015.1, 2015, Belo Horizonte. Anais do Congresso Nacional Universidade, EAD e Software Livre. Belo Horizonte: Portal de Periodicos da FALE - Revista Texto Livre	Corradi, Wagner J.B		
resumoExpandidoEmCongresso	Wagner José Corradi Barbosa	2006	Circumstellar Activity in Herbig Ae/Be Stars	XI IAU Regional Latin American Meeting of Astronomy (Eds. L. Infante & M. Rubio), 2006, Pucón, Chile. Revista Mexicana de Astronomía y Astrofísica (Serie de Conferencias). México: Instituto de Astronomía, Universidad Nacional Autónoma de México	GUIMARÃES, M.M. ; ALENCAR, S.H.P. ; CORRADI, W. J. B. ; VIEIRA, S.L.A.		
resumoExpandidoEmCongresso	Wagner José Corradi Barbosa	2005	PMS candidates to the CoRoT Additional Program	Second CoRoT-Brazil Workshop, 2005, Ubatuba/SP. Proceedings Second COROT-Brazil Workshop	CORRADI, W. J. B.; Santos, F.P. ; VIEIRA, S.L.A. ; ROJAS, Gustavo ; HETEM, J. C. G. ; LÉPINE, J.R.D. ; ALENCAR, S.H.P.		
resumoExpandidoEmCongresso	Wagner José Corradi Barbosa	2003	The possible connection of PDS Herbig Ae/Be stars and the main star forming regions	Open Yssues in Local Star Formation and Early Stellar Evolution, 2003, Ouro Preto. Astrophysics & Space Science Library	CORRADI, W. J. B.; GUIMARÃES, M.M. ; VIEIRA, S.L.A. ; TORRES, C. A. P. C. O.		
resumoExpandidoEmCongresso	Wagner José Corradi Barbosa	2003	Spectroscopic Analysis of 131 Herbig Ae/Be Candidate Stars	Open Yssues in Local Star Formation and Early Stellar Evolution, 2003, Ouro Preto. Astrophysics & Space Science Library	VIEIRA, S.L.A. ; CORRADI, W. J. B. ; ALENCAR, S.H.P. ; MENDES, L.T.S. ; TORRES, C. A. P. C. O. ; QUAST, G. ; GUIMARÃES, M.M. ; SILVA, L.		
resumoExpandidoEmCongresso	Wagner José Corradi Barbosa	2003	Chemical Composition Study of the accretion episode in the Herbig Candidate PDS080	Open Yssues in Local Star Formation and Early Stellar Evolution, 2003, Ouro Preto. Astrophysics & Space Science Library	CORRADI, W. J. B.; VIEIRA, S.L.A. ; GUIMARÃES, M.M. ; ALENCAR, S.H.P.		
resumoExpandidoEmCongresso	Wagner José Corradi Barbosa	2003	Understanding diffuse interstellar bands towards the interaction zone between the local and Loop I Bubbles	Optical and Infrared Astronomical Instrumentation for Modern Telescopes - Brazilian Workshop, 2003, Angra dos Reis. Optical and Infrared Astronomical Instrumentation for Modern Telescopes. Itajubá: Laboratório Nacional de Astrofísica	CORRADI, W. J. B.; GUIMARÃES, M.M. ; VIEIRA, S.L.A.		
resumoExpandidoEmCongresso	Wagner José Corradi Barbosa	2003	An investigation of the Evidence of accretion disks in Herbig Ae/Be stars as na indicator of Herbig-Haro Objects	Optical and Infrared Astronomical Instrumentation for Modern Telescopes - Brazilian Workshop, 2003, Angra dos Reis/RJ. Optical and Infrared Astronomical Instrumentation for Modern Telescopes. Itajubá: Laboratório Nacional de Astrofísica	GUIMARÃES, M.M. ; CORRADI, W. J. B. ; VIEIRA, S.L.A.		
